time,provider,network_type,accuracy,latitude,longitude,altitude,bearing,speed,travelstate,times,date,location,extracted_location,road_name,building_name,city_name,full_address_extracted
1367506452,network,wifi,40.857,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-02 14:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367507652,network,wifi,32.721,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-02 15:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367508852,network,wifi,34.906,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-02 15:34:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367510052,network,wifi,39.095,43.70614,-72.28328,0.0,0.0,0.0,stationary,2013-05-02 15:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367511252,network,wifi,69.636,43.70898,-72.28415,0.0,0.0,0.0,moving,2013-05-02 16:14:12,2013-05-02,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1367512453,network,wifi,48.746,43.70889,-72.28423,0.0,0.0,0.0,moving,2013-05-02 16:34:13,2013-05-02,"Dewey Field Road, Hanover, NH 03755, United States of America",,,,,
1367513652,network,wifi,33.479,43.70615,-72.28331,0.0,0.0,0.0,moving,2013-05-02 16:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367514852,network,wifi,32.465,43.70615,-72.28331,0.0,0.0,0.0,moving,2013-05-02 17:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367516052,network,wifi,39.545,43.70615,-72.28329,0.0,0.0,0.0,stationary,2013-05-02 17:34:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367517252,network,wifi,33.478,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-02 17:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367518452,network,wifi,35.091,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-02 18:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367519652,network,wifi,33.91,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-02 18:34:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367520852,network,wifi,33.132,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-02 18:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367522052,network,wifi,34.428,43.70613,-72.28333,0.0,0.0,0.0,stationary,2013-05-02 19:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367523252,network,wifi,23.0,43.70611,-72.28326,0.0,0.0,0.0,moving,2013-05-02 19:34:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367524452,network,wifi,32.433,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-02 19:54:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367525652,network,wifi,22.521,43.70611,-72.2833,0.0,0.0,0.0,stationary,2013-05-02 20:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367531562,network,wifi,36.0,43.69988,-72.28964,0.0,0.0,0.0,moving,2013-05-02 21:52:42,2013-05-02,"South Main Street, Hanover, NH 03755, United States of America",,,,,
1367532852,network,wifi,33.762,43.70613,-72.28333,0.0,0.0,0.0,moving,2013-05-02 22:14:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367534052,network,wifi,32.413,43.70615,-72.28331,0.0,0.0,0.0,moving,2013-05-02 22:34:12,2013-05-02,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367535252,network,wifi,44.759,43.70649,-72.28337,0.0,0.0,0.0,stationary,2013-05-02 22:54:12,2013-05-02,"20 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367536452,network,wifi,20.975,43.70662,-72.28706,0.0,0.0,0.0,moving,2013-05-02 23:14:12,2013-05-02,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367537652,network,wifi,20.469,43.70661,-72.28707,0.0,0.0,0.0,moving,2013-05-02 23:34:12,2013-05-02,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367538852,network,wifi,21.408,43.70663,-72.28706,0.0,0.0,0.0,stationary,2013-05-02 23:54:12,2013-05-02,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367540052,network,wifi,20.762,43.70662,-72.28707,0.0,0.0,0.0,stationary,2013-05-03 00:14:12,2013-05-03,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367541252,network,wifi,20.981,43.70661,-72.28706,0.0,0.0,0.0,stationary,2013-05-03 00:34:12,2013-05-03,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367542454,network,wifi,47.316,43.70692,-72.28685,0.0,0.0,0.0,moving,2013-05-03 00:54:14,2013-05-03,"Sudikoff Hall, 9 Maynard Street, Hanover, NH 03755, United States of America",,,,,
1367543652,network,wifi,40.996,43.70575,-72.28338,0.0,0.0,0.0,moving,2013-05-03 01:14:12,2013-05-03,"14 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367544852,network,wifi,37.956,43.70578,-72.2834,0.0,0.0,0.0,moving,2013-05-03 01:34:12,2013-05-03,"14 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367546052,network,wifi,43.837,43.70577,-72.28337,0.0,0.0,0.0,stationary,2013-05-03 01:54:12,2013-05-03,"14 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367547252,network,wifi,29.719,43.70618,-72.28335,0.0,0.0,0.0,moving,2013-05-03 02:14:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367548452,network,wifi,34.089,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 02:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367549652,network,wifi,33.593,43.70615,-72.2833,0.0,0.0,0.0,stationary,2013-05-03 02:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367550852,network,wifi,36.418,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 03:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367552052,network,wifi,20.0,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 03:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367553252,network,wifi,34.143,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 03:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367554452,network,wifi,36.817,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 04:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367555652,network,wifi,34.749,43.70615,-72.28334,0.0,0.0,0.0,stationary,2013-05-03 04:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367556852,network,wifi,50.439,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 04:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367558052,network,wifi,50.258,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-03 05:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367559252,network,wifi,40.825,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 05:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367560452,network,wifi,33.093,43.70614,-72.28334,0.0,0.0,0.0,stationary,2013-05-03 05:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367561652,network,wifi,25.923,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 06:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367562852,network,wifi,35.798,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 06:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367564052,network,wifi,31.288,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 06:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367565252,network,wifi,33.799,43.70615,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 07:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367566452,network,wifi,41.953,43.70616,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 07:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367567652,network,wifi,42.448,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 07:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367568852,network,wifi,33.623,43.70614,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 08:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367570052,network,wifi,32.812,43.70617,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 08:34:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367571252,network,wifi,31.43,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 08:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367572452,network,wifi,41.408,43.70613,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 09:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367573652,network,wifi,40.749,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 09:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367574852,network,wifi,41.923,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 09:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367576052,network,wifi,41.783,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 10:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367577252,network,wifi,25.121,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 10:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367578452,network,wifi,41.315,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 10:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367579652,network,wifi,42.498,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 11:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367580852,network,wifi,31.778,43.70617,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 11:34:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367582052,network,wifi,33.518,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 11:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367583252,network,wifi,33.975,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 12:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367584452,network,wifi,39.992,43.70615,-72.28329,0.0,0.0,0.0,stationary,2013-05-03 12:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367585652,network,wifi,35.223,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-03 12:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367586852,network,wifi,36.162,43.70613,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 13:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367588052,network,wifi,40.968,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 13:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367589252,network,wifi,32.308,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 13:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367590452,network,wifi,70.808,43.70899,-72.28414,0.0,0.0,0.0,moving,2013-05-03 14:14:12,2013-05-03,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1367591652,network,wifi,69.827,43.70898,-72.28415,0.0,0.0,0.0,moving,2013-05-03 14:34:12,2013-05-03,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1367592852,network,wifi,61.805,43.70902,-72.28414,0.0,0.0,0.0,stationary,2013-05-03 14:54:12,2013-05-03,"78 College Street, Hanover, NH 03755, United States of America",,,,,
1367594052,network,wifi,32.323,43.70615,-72.28331,0.0,0.0,0.0,moving,2013-05-03 15:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367595252,network,wifi,32.004,43.70616,-72.2833,0.0,0.0,0.0,moving,2013-05-03 15:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367596452,network,wifi,41.08,43.70616,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 15:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367597652,network,wifi,39.821,43.70616,-72.28329,0.0,0.0,0.0,stationary,2013-05-03 16:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367598852,network,wifi,32.798,43.70643,-72.28336,0.0,0.0,0.0,moving,2013-05-03 16:34:12,2013-05-03,"20 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367602755,network,wifi,33.175,43.70221,-72.28837,0.0,0.0,0.0,moving,2013-05-03 17:39:15,2013-05-03,"Zahm Courtyard, Hanover, NH 03755, United States of America",,,,,
1367604307,network,wifi,33.093,43.70367,-72.28242,0.0,0.0,0.0,moving,2013-05-03 18:05:07,2013-05-03,"Berry Sports Center Parking Lot, 6 South Park Street, Hanover, NH 03755, United States of America",,,,,
1367606052,network,wifi,34.595,43.70613,-72.28332,0.0,0.0,0.0,moving,2013-05-03 18:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367607252,network,wifi,53.157,43.70614,-72.28332,0.0,0.0,0.0,moving,2013-05-03 18:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367608452,network,wifi,40.931,43.7062,-72.28329,0.0,0.0,0.0,stationary,2013-05-03 19:14:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367609652,network,wifi,33.049,43.70615,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 19:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367610852,network,wifi,50.629,43.70614,-72.2833,0.0,0.0,0.0,stationary,2013-05-03 19:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367612052,network,wifi,31.49,43.70617,-72.28332,0.0,0.0,0.0,stationary,2013-05-03 20:14:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367613252,network,wifi,32.99,43.70617,-72.28333,0.0,0.0,0.0,stationary,2013-05-03 20:34:12,2013-05-03,"North Park Street, Hanover, NH 03755, United States of America",,,,,
1367614452,network,wifi,39.12,43.70612,-72.28329,0.0,0.0,0.0,stationary,2013-05-03 20:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367615652,network,wifi,36.627,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 21:14:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367616852,network,wifi,41.208,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 21:34:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367618053,network,wifi,36.593,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-03 21:54:13,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367619256,network,wifi,51.183,43.70517,-72.28333,0.0,0.0,0.0,moving,2013-05-03 22:14:16,2013-05-03,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367620452,network,wifi,22.88,43.70522,-72.28331,0.0,0.0,0.0,moving,2013-05-03 22:34:12,2013-05-03,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367621652,network,wifi,50.938,43.70517,-72.28336,0.0,0.0,0.0,stationary,2013-05-03 22:54:12,2013-05-03,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367622853,network,wifi,50.555,43.70517,-72.28336,0.0,0.0,0.0,stationary,2013-05-03 23:14:13,2013-05-03,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367625252,network,wifi,34.67,43.70615,-72.28332,0.0,0.0,0.0,moving,2013-05-03 23:54:12,2013-05-03,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367626452,network,wifi,39.132,43.70616,-72.28328,0.0,0.0,0.0,stationary,2013-05-04 00:14:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367627652,network,wifi,33.734,43.70614,-72.28332,0.0,0.0,0.0,stationary,2013-05-04 00:34:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367628852,network,wifi,39.999,43.70615,-72.28329,0.0,0.0,0.0,stationary,2013-05-04 00:54:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367630052,network,wifi,37.5,43.70645,-72.2833,0.0,0.0,0.0,moving,2013-05-04 01:14:12,2013-05-04,"20 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367631252,network,wifi,54.0,43.70615,-72.28338,0.0,0.0,0.0,moving,2013-05-04 01:34:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367633652,network,wifi,67.5,43.70583,-72.28334,0.0,0.0,0.0,moving,2013-05-04 02:14:12,2013-05-04,"16 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367634852,network,wifi,51.728,43.70517,-72.28336,0.0,0.0,0.0,moving,2013-05-04 02:34:12,2013-05-04,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367637252,network,wifi,50.328,43.70519,-72.28335,0.0,0.0,0.0,stationary,2013-05-04 03:14:12,2013-05-04,"9 Ivy Lane, Hanover, NH 03755, United States of America",,,,,
1367638452,network,wifi,34.95,43.70615,-72.28333,0.0,0.0,0.0,moving,2013-05-04 03:34:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367639652,network,wifi,53.923,43.70616,-72.28333,0.0,0.0,0.0,moving,2013-05-04 03:54:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367640852,network,wifi,33.552,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-04 04:14:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367642052,network,wifi,36.507,43.70614,-72.28331,0.0,0.0,0.0,stationary,2013-05-04 04:34:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367643252,network,wifi,35.033,43.70615,-72.28333,0.0,0.0,0.0,stationary,2013-05-04 04:54:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
1367644452,network,wifi,42.479,43.70616,-72.28333,0.0,0.0,0.0,stationary,2013-05-04 05:14:12,2013-05-04,"18 North Park Street, Hanover, NH 03755, United States of America",,,,,
